#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Fatty acid metabolism,n/a,map01212,1,111,0.186181999434764,0.27081018099602,Q9M880,,Q9M880
Biosynthesis of unsaturated fatty acids,n/a,map01040,1,38,0.0692058132550092,0.237277074017174,Q9M880,,Q9M880
NOD-like receptor signaling pathway,n/a,map04621,1,117,0.195118792067712,0.267591486264291,P27323,,P27323
Circadian rhythm - plant,n/a,map04712,2,71,0.00810239333470344,0.0972287200164413,"Q9SQI2, Q93WK5",,Q9SQI2; Q93WK5
Pyrimidine metabolism,n/a,map00240,1,98,0.16647862939791,0.266365807036656,O64753,,O64753
Prion diseases,n/a,map05020,1,20,0.0378780248280101,0.227268148968061,Q9STH1,,Q9STH1
Antigen processing and presentation,n/a,map04612,1,78,0.135234533352161,0.25965030403615,P27323,,P27323
Cysteine and methionine metabolism,n/a,map00270,2,201,0.0541529811976825,0.236303917953524,"Q06402, Q9M0S8",,Q06402; Q9M0S8
Pathways in cancer,n/a,map05200,1,283,0.407126075092974,0.415788332009845,P27323,,P27323
Progesterone-mediated oocyte maturation,n/a,map04914,1,65,0.114303415362778,0.267637265239674,P27323,,P27323
Terpenoid backbone biosynthesis,n/a,map00900,1,105,0.177146427286523,0.265719640929785,Q56Y11,,Q56Y11
Prostate cancer,n/a,map05215,1,43,0.0777263074601973,0.248724183872631,P27323,,P27323
MicroRNAs in cancer,n/a,map05206,1,95,0.161864672924027,0.267913941391494,Q9M0S8,,Q9M0S8
Necroptosis,n/a,map04217,1,122,0.202491438735823,0.269988584981097,P27323,,P27323
Fluid shear stress and atherosclerosis,n/a,map05418,1,197,0.305345046579809,0.340850284554206,P27323,,P27323
Estrogen signaling pathway,n/a,map04915,1,48,0.0861691500635371,0.258507450190611,P27323,,P27323
Glycerophospholipid metabolism,n/a,map00564,1,164,0.261825860339926,0.314191032407912,Q9LMM0,,Q9LMM0
Fatty acid biosynthesis,n/a,map00061,1,65,0.114303415362778,0.267637265239674,Q9M880,,Q9M880
Quorum sensing,n/a,map02024,1,115,0.192150770125911,0.271271675471875,O65457,,O65457
Pentose and glucuronate interconversions,n/a,map00040,1,152,0.245336574364867,0.309898830776674,O65457,,O65457
Rheumatoid arthritis,n/a,map05323,1,62,0.109401975413479,0.276383937886684,Q9SCX8,,Q9SCX8
Aminoacyl-tRNA biosynthesis,n/a,map00970,1,88,0.150999654679314,0.268443830541003,F4K2L4,,F4K2L4
Osteoclast differentiation,n/a,map04380,1,61,0.107762168765363,0.287365783374302,Q9SCX8,,Q9SCX8
Spliceosome,n/a,map03040,1,318,0.444165308885667,0.444165308885667,Q9XFR5,,Q9XFR5
Riboflavin metabolism,n/a,map00740,1,31,0.0571453117295871,0.228581246918348,Q9SCX8,,Q9SCX8
Glutathione metabolism,n/a,map00480,1,172,0.272618948425757,0.319163646937471,Q1PER6,,Q1PER6
Insulin resistance,n/a,map04931,1,75,0.130448413694801,0.260896827389603,Q9FLI3,,Q9FLI3
Ubiquinone and other terpenoid-quinone biosynthesis,n/a,map00130,1,67,0.117556113259177,0.25648606529275,Q9S777,,Q9S777
Vitamin B6 metabolism,n/a,map00750,1,25,0.04668399824593,0.248981323978293,Q9FZ62,,Q9FZ62
Th17 cell differentiation,n/a,map04659,1,34,0.062333031134106,0.230152730341315,P27323,,P27323
Apoptosis - fly,n/a,map04214,1,27,0.0501838790962468,0.240882619661985,Q9C5R8,,Q9C5R8
Herpes simplex virus 1 infection,n/a,map05168,1,82,0.141575254365036,0.26136970036622,Q9XFR5,,Q9XFR5
Photosynthesis,n/a,map00195,2,147,0.0310431571750396,0.248345257400317,"O04090, P56768",,O04090; P56768
Fatty acid elongation,n/a,map00062,1,59,0.104473532625968,0.294984092120381,Q5XEP9,,Q5XEP9
IL-17 signaling pathway,n/a,map04657,2,29,0.00150810526157841,0.0241296841852546,"Q9XFR5, P27323",,Q9XFR5; P27323
