#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Pathogenic Escherichia coli infection,n/a,map05130,1,152,0.239630237514852,0.275364571179347,Q9T0G2,,Q9T0G2
Shigellosis,n/a,map05131,3,241,0.00982940790363351,0.0495250936683073,"Q9SY65, Q9C9Y7, Q9T0G2",,Q9SY65; Q9C9Y7; Q9T0G2
Salmonella infection,n/a,map05132,2,230,0.0652590450859857,0.131522075480987,"Q9SY65, Q9T0G2",,Q9SY65; Q9T0G2
"Glycine, serine and threonine metabolism",n/a,map00260,1,123,0.199083626351756,0.241481065297037,Q9M9K1,,Q9M9K1
Autophagy - yeast,n/a,map04138,1,145,0.230034242990887,0.266676865768196,Q9SF09,,Q9SF09
Protein digestion and absorption,n/a,map04974,1,15,0.0282262786853946,0.0786732448465254,Q9SF09,,Q9SF09
Phenylpropanoid biosynthesis,n/a,map00940,3,280,0.0146063801043347,0.0531509942685513,"Q9ZV04, O80822, Q9SZB9",,Q9ZV04; O80822; Q9SZB9
Starch and sucrose metabolism,n/a,map00500,3,276,0.0140660971569041,0.0558381432592252,"Q9C9H5, Q9M111, Q93YQ7",,Q9C9H5; Q9M111; Q93YQ7
Cyanoamino acid metabolism,n/a,map00460,1,104,0.171358887940253,0.21688902724805,P32961,,P32961
Hedgehog signaling pathway - fly,n/a,map04341,1,81,0.13651633359087,0.195449614212065,Q9SY65,,Q9SY65
MAPK signaling pathway - plant,n/a,map04016,1,238,0.348245236588743,0.362064492008931,O80992,,O80992
Plant-pathogen interaction,n/a,map04626,1,339,0.456239797330166,0.456239797330166,Q5XEP9,,Q5XEP9
Cell cycle,n/a,map04110,1,206,0.309763561497455,0.327250214162634,Q9SY65,,Q9SY65
Cell cycle - yeast,n/a,map04111,1,167,0.259794078639392,0.285991800855129,Q9SY65,,Q9SY65
Oocyte meiosis,n/a,map04114,1,189,0.288408743836023,0.309684798709172,Q9SY65,,Q9SY65
Ubiquitin mediated proteolysis,n/a,map04120,3,252,0.0110667784644429,0.0499913096152421,"Q9SY65, Q9FWT2, Q9C9Y7",,Q9SY65; Q9FWT2; Q9C9Y7
Viral carcinogenesis,n/a,map05203,1,227,0.335264263800993,0.351356948463441,Q9SI96,,Q9SI96
Human T-cell leukemia virus 1 infection,n/a,map05166,1,168,0.261119250839993,0.285055182166992,P40941,,P40941
RNA degradation,n/a,map03018,1,187,0.28585356585497,0.309477827495876,Q9LDZ0,,Q9LDZ0
Legionellosis,n/a,map05134,2,81,0.00984419038285135,0.0477625533390195,"Q9SCN8, Q9T0G2",,Q9SCN8; Q9T0G2
Tuberculosis,n/a,map05152,2,129,0.0232937732657252,0.0678107621735556,"Q9LDZ0, Q9T0G2",,Q9LDZ0; Q9T0G2
Longevity regulating pathway - worm,n/a,map04212,6,180,1.23560784030705E-06,1.61864627080224E-05,"Q9SHH6, Q9XIF8, Q9LDZ0, Q9ZW24, Q9ZW30, P46422",,Q9SHH6; Q9XIF8; Q9LDZ0; Q9ZW24; Q9ZW30; P46422
Protein processing in endoplasmic reticulum,n/a,map04141,4,364,0.00450232478918964,0.0280859308278021,"Q9SY65, Q9SSQ8, Q9C9Y7, Q9SCN8",,Q9SY65; Q9SSQ8; Q9C9Y7; Q9SCN8
Huntington disease,n/a,map05016,4,437,0.00842226687088885,0.0479703026124539,"P24704, P40941, F4JWS8, Q9T0G2",,P24704; P40941; F4JWS8; Q9T0G2
Synaptic vesicle cycle,n/a,map04721,1,106,0.174321703729266,0.217487077986037,Q8LPF4,,Q8LPF4
alpha-Linolenic acid metabolism,n/a,map00592,3,71,0.000332677556963302,0.00256357411542309,"Q8GYB8, Q96242, Q570C8",,Q8GYB8; Q96242; Q570C8
AMPK signaling pathway,n/a,map04152,1,141,0.224496793657732,0.264946666388855,Q93ZH9,,Q93ZH9
Peroxisome,n/a,map04146,2,144,0.0284576715258516,0.0776657285393033,"P24704, Q570C8",,P24704; Q570C8
Carbon metabolism,n/a,map01200,6,480,0.000265381917714556,0.00217281445128793,"Q8L743, Q42588, Q43314, Q9M9K1, O82191, Q9SJQ9",,Q8L743; Q42588; Q43314; Q9M9K1; O82191; Q9SJQ9
Fatty acid metabolism,n/a,map01212,2,111,0.0176766528973666,0.0578910382388755,"Q570C8, Q9SVQ9",,Q570C8; Q9SVQ9
Biosynthesis of unsaturated fatty acids,n/a,map01040,1,38,0.0674176472127145,0.132807696013017,Q570C8,,Q570C8
PPAR signaling pathway,n/a,map03320,2,64,0.00632964889596842,0.0376901820623574,"Q570C8, O82191",,Q570C8; O82191
Hepatitis C,n/a,map05160,1,66,0.113011140164504,0.183906327472671,Q9T0G2,,Q9T0G2
Methane metabolism,n/a,map00680,2,94,0.0129925593206115,0.0531882897187534,"Q9M9K1, Q9SJQ9",,Q9M9K1; Q9SJQ9
Circadian rhythm - plant,n/a,map04712,1,71,0.120916128412208,0.187455773041411,P13114,,P13114
Epstein-Barr virus infection,n/a,map05169,1,154,0.242350018761267,0.276068282241096,Q9T0G2,,Q9T0G2
Nitrogen metabolism,n/a,map00910,4,79,1.63469240392879E-05,0.00015296050351048,"P11832, Q43314, P32961, Q39161",,P11832; Q43314; P32961; Q39161
Parkinson disease,n/a,map05012,3,411,0.0387807887429713,0.0958544023647027,"P40941, F4JWS8, Q9T0G2",,P40941; F4JWS8; Q9T0G2
Prion diseases,n/a,map05020,1,20,0.0368832735006508,0.0938195889045681,P24704,,P24704
Antigen processing and presentation,n/a,map04612,1,78,0.131865432160705,0.197421389863456,Q9SKY8,,Q9SKY8
Toxoplasmosis,n/a,map05145,1,81,0.13651633359087,0.195449614212065,Q9T0G2,,Q9T0G2
Drug metabolism - other enzymes,n/a,map00983,5,141,7.33026763238138E-06,7.38665430647663E-05,"Q9SHH6, Q9XIF8, Q9ZW24, Q9ZW30, P46422",,Q9SHH6; Q9XIF8; Q9ZW24; Q9ZW30; P46422
Amino sugar and nucleotide sugar metabolism,n/a,map00520,1,249,0.360973856780958,0.372343112112642,F4JTY4,,F4JTY4
Zeatin biosynthesis,n/a,map00908,1,59,0.101825147061807,0.176676745233068,Q93WC9,,Q93WC9
Alzheimer disease,n/a,map05010,3,426,0.0423441862460336,0.0990551499684,"P40941, F4JWS8, Q9T0G2",,P40941; F4JWS8; Q9T0G2
Biosynthesis of amino acids,n/a,map01230,3,419,0.0406614126539335,0.0968480919575506,"Q42588, Q9M9K1, Q9SJQ9",,Q42588; Q9M9K1; Q9SJQ9
Longevity regulating pathway,n/a,map04211,1,65,0.111421671977274,0.185939350688191,Q93ZH9,,Q93ZH9
Cysteine and methionine metabolism,n/a,map00270,1,201,0.303549826041071,0.323292904157563,Q42588,,Q42588
Flavonoid biosynthesis,n/a,map00941,1,41,0.0724121815437232,0.139499937973937,P13114,,P13114
Cellular senescence,n/a,map04218,1,140,0.223106248436841,0.265699259502056,P40941,,P40941
Pathways in cancer,n/a,map05200,7,283,1.09887645789193E-06,1.59947573315381E-05,"Q9SY65, Q9SHH6, Q9XIF8, Q9ZW24, Q9ZW30, P46422, Q9T0G2",,Q9SY65; Q9SHH6; Q9XIF8; Q9ZW24; Q9ZW30; P46422; Q9T0G2
Hepatitis B,n/a,map05161,1,54,0.0937492863878337,0.171764426808479,Q9T0G2,,Q9T0G2
p53 signaling pathway,n/a,map04115,1,54,0.0937492863878337,0.171764426808479,Q9T0G2,,Q9T0G2
Small cell lung cancer,n/a,map05222,1,30,0.0539676315568017,0.11589770055641,Q9T0G2,,Q9T0G2
Measles,n/a,map05162,1,58,0.1002157264011,0.177408921061407,Q9T0G2,,Q9T0G2
Pentose phosphate pathway,n/a,map00030,2,104,0.0156724094719884,0.0554888011035266,"Q8L743, Q9SJQ9",,Q8L743; Q9SJQ9
Human immunodeficiency virus 1 infection,n/a,map05170,2,172,0.0391770936827517,0.0950407272674161,"Q9SY65, Q9T0G2",,Q9SY65; Q9T0G2
Hepatocellular carcinoma,n/a,map05225,5,119,3.30308811065957E-06,3.93367765905821E-05,"Q9SHH6, Q9XIF8, Q9ZW24, Q9ZW30, P46422",,Q9SHH6; Q9XIF8; Q9ZW24; Q9ZW30; P46422
Thermogenesis,n/a,map04714,1,259,0.372330457270591,0.381056952362871,F4JWS8,,F4JWS8
Amyotrophic lateral sclerosis (ALS),n/a,map05014,2,87,0.0112491179927577,0.0491211485683751,"P24704, Q9T0G2",,P24704; Q9T0G2
Longevity regulating pathway - multiple species,n/a,map04213,1,73,0.12405845252544,0.188972759079449,P24704,,P24704
Necroptosis,n/a,map04217,2,122,0.0210319518980578,0.0655996594915612,"P40941, Q43314",,P40941; Q43314
Calcium signaling pathway,n/a,map04020,1,80,0.134968795539502,0.196454580174164,P40941,,P40941
cGMP-PKG signaling pathway,n/a,map04022,1,78,0.131865432160705,0.197421389863456,P40941,,P40941
Influenza A,n/a,map05164,2,80,0.00961820955799479,0.0503994180838927,"P40941, Q9T0G2",,P40941; Q9T0G2
Kaposi sarcoma-associated herpesvirus infection,n/a,map05167,1,138,0.220317707955326,0.264785502221539,Q9T0G2,,Q9T0G2
GABAergic synapse,n/a,map04727,1,53,0.0921254615024509,0.17240622081173,Q8LPF4,,Q8LPF4
Oxidative phosphorylation,n/a,map00190,1,290,0.406274756029467,0.412573589456281,F4JWS8,,F4JWS8
Fluid shear stress and atherosclerosis,n/a,map05418,5,197,3.49374952077155E-05,0.000305120791480716,"Q9SHH6, Q9XIF8, Q9ZW24, Q9ZW30, P46422",,Q9SHH6; Q9XIF8; Q9ZW24; Q9ZW30; P46422
Human cytomegalovirus infection,n/a,map05163,1,93,0.154873224399026,0.209158684497653,Q9T0G2,,Q9T0G2
Alcoholism,n/a,map05034,1,144,0.228653581566032,0.267443028438841,Q9SI96,,Q9SI96
Glycerophospholipid metabolism,n/a,map00564,1,164,0.255804350745953,0.283986185997626,Q9ZU49,,Q9ZU49
HIF-1 signaling pathway,n/a,map04066,1,107,0.175799154827853,0.217261219645743,Q9SJQ9,,Q9SJQ9
Fructose and mannose metabolism,n/a,map00051,1,110,0.180215737126099,0.220637958537561,Q9SJQ9,,Q9SJQ9
Carbon fixation in photosynthetic organisms,n/a,map00710,2,125,0.0219894706686331,0.0654686513088848,"O82191, Q9SJQ9",,O82191; Q9SJQ9
Wnt signaling pathway,n/a,map04310,1,158,0.2477605639449,0.277407127151982,Q9SY65,,Q9SY65
TGF-beta signaling pathway,n/a,map04350,1,70,0.119340761121523,0.188357104902644,Q9SY65,,Q9SY65
Circadian rhythm,n/a,map04710,1,60,0.103431702181214,0.175968220594014,Q9SY65,,Q9SY65
Morphine addiction,n/a,map05032,1,9,0.0177355857712948,0.0566673594156006,Q8LPF4,,Q8LPF4
Nicotine addiction,n/a,map05033,1,7,0.0142136971344753,0.0539708499888773,Q8LPF4,,Q8LPF4
Retrograde endocannabinoid signaling,n/a,map04723,1,83,0.139603147107933,0.196645293238056,Q8LPF4,,Q8LPF4
Fatty acid biosynthesis,n/a,map00061,1,65,0.111421671977274,0.185939350688191,Q9SVQ9,,Q9SVQ9
Apoptosis,n/a,map04210,1,51,0.0888691179810468,0.168722528340828,Q9T0G2,,Q9T0G2
Tight junction,n/a,map04530,1,98,0.162406794107214,0.210646435921237,Q9SKY8,,Q9SKY8
Pentose and glucuronate interconversions,n/a,map00040,3,152,0.00280905421351005,0.0193676895773588,"Q9SRX4, Q8VYZ3, Q9FM79",,Q9SRX4; Q8VYZ3; Q9FM79
Galactose metabolism,n/a,map00052,1,96,0.159401421453461,0.210925113236398,O22893,,O22893
Two-component system,n/a,map02020,6,99,4.23100626514253E-08,1.84753940244557E-06,"Q9SRX4, Q9C9H5, Q8VYZ3, Q9FM79, Q9T0G2, Q93YQ7",,Q9SRX4; Q9C9H5; Q8VYZ3; Q9FM79; Q9T0G2; Q93YQ7
Non-alcoholic fatty liver disease (NAFLD),n/a,map04932,3,160,0.00323598998633582,0.0211957344104996,"Q93ZH9, F4JWS8, Q9T0G2",,Q93ZH9; F4JWS8; Q9T0G2
Cardiac muscle contraction,n/a,map04260,1,38,0.0674176472127145,0.132807696013017,F4JWS8,,F4JWS8
MAPK signaling pathway - fly,n/a,map04013,1,100,0.165401470879121,0.212427379266322,Q9C9Y7,,Q9C9Y7
Colorectal cancer,n/a,map05210,1,55,0.095370220203324,0.171143819816924,Q9T0G2,,Q9T0G2
Viral myocarditis,n/a,map05416,1,36,0.0640730949435231,0.132182290355929,Q9T0G2,,Q9T0G2
Spliceosome,n/a,map03040,1,318,0.435360384780546,0.43870931081732,Q9XFR5,,Q9XFR5
Glutathione metabolism,n/a,map00480,7,172,4.23641695563156E-08,1.38742655296934E-06,"Q9SHH6, Q8L743, Q9XIF8, Q9FRL8, Q9ZW24, Q9ZW30, P46422",,Q9SHH6; Q8L743; Q9XIF8; Q9FRL8; Q9ZW24; Q9ZW30; P46422
Ubiquinone and other terpenoid-quinone biosynthesis,n/a,map00130,1,67,0.114597778147667,0.183076938260297,Q9S7H8,,Q9S7H8
Central carbon metabolism in cancer,n/a,map05230,1,94,0.156385314889764,0.209045676026113,Q8L743,,Q8L743
Systemic lupus erythematosus,n/a,map05322,1,91,0.151840945304105,0.207199623279561,Q9SI96,,Q9SI96
Platinum drug resistance,n/a,map01524,6,115,9.86654880006066E-08,2.58503578561589E-06,"Q9SHH6, Q9XIF8, Q9ZW24, Q9ZW30, P46422, Q9T0G2",,Q9SHH6; Q9XIF8; Q9ZW24; Q9ZW30; P46422; Q9T0G2
Biofilm formation - Vibrio cholerae,n/a,map05111,1,8,0.0159762098556664,0.0550758813445343,Q42588,,Q42588
Aminobenzoate degradation,n/a,map00627,1,16,0.0299638519619299,0.0801074409594451,P32961,,P32961
Styrene degradation,n/a,map00643,1,17,0.0316983326032428,0.0830496314204961,P32961,,P32961
Apoptosis - fly,n/a,map04214,1,27,0.04887424505248,0.112325019331138,Q9T0G2,,Q9T0G2
Apoptosis - multiple species,n/a,map04215,1,6,0.0124480420317569,0.0526030163277469,Q9T0G2,,Q9T0G2
Herpes simplex virus 1 infection,n/a,map05168,2,82,0.0100725216035092,0.0471250117878468,"Q9XFR5, Q9T0G2",,Q9XFR5; Q9T0G2
Adipocytokine signaling pathway,n/a,map04920,1,36,0.0640730949435231,0.132182290355929,Q93ZH9,,Q93ZH9
"Alanine, aspartate and glutamate metabolism",n/a,map00250,1,97,0.16090544713918,0.210786135752326,Q43314,,Q43314
Arginine biosynthesis,n/a,map00220,1,66,0.113011140164504,0.183906327472671,Q43314,,Q43314
Metabolism of xenobiotics by cytochrome P450,n/a,map00980,5,89,8.41124459328691E-07,1.57410434531512E-05,"Q9SHH6, Q9XIF8, Q9ZW24, Q9ZW30, P46422",,Q9SHH6; Q9XIF8; Q9ZW24; Q9ZW30; P46422
Drug metabolism - cytochrome P450,n/a,map00982,5,92,9.83248066897704E-07,1.61006870954499E-05,"Q9SHH6, Q9XIF8, Q9ZW24, Q9ZW30, P46422",,Q9SHH6; Q9XIF8; Q9ZW24; Q9ZW30; P46422
Diterpenoid biosynthesis,n/a,map00904,2,40,0.00261325271505906,0.0190186725373742,"Q9FZ21, Q39103",,Q9FZ21; Q39103
Chemical carcinogenesis,n/a,map05204,5,84,6.40679508377609E-07,1.39881692662445E-05,"Q9SHH6, Q9XIF8, Q9ZW24, Q9ZW30, P46422",,Q9SHH6; Q9XIF8; Q9ZW24; Q9ZW30; P46422
Fatty acid elongation,n/a,map00062,1,59,0.101825147061807,0.176676745233068,Q5XEP9,,Q5XEP9
Proximal tubule bicarbonate reclamation,n/a,map04964,1,14,0.0264856072919724,0.0754264033749648,Q43314,,Q43314
Prodigiosin biosynthesis,n/a,map00333,1,11,0.0212449493694814,0.0647229852884202,Q9SVQ9,,Q9SVQ9
Biotin metabolism,n/a,map00780,1,28,0.0505750662733311,0.114229891065627,Q9SVQ9,,Q9SVQ9
IL-17 signaling pathway,n/a,map04657,1,29,0.0522728599945638,0.116063468801489,Q9XFR5,,Q9XFR5
Biosynthesis of siderophore group nonribosomal peptides,n/a,map01053,1,4,0.0089072823665531,0.048618916250769,Q9S7H8,,Q9S7H8
D-Glutamine and D-glutamate metabolism,n/a,map00471,1,7,0.0142136971344753,0.0539708499888773,Q43314,,Q43314
Toll and Imd signaling pathway,n/a,map04624,1,20,0.0368832735006508,0.0938195889045681,Q9C9Y7,,Q9C9Y7
