#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Shigellosis,n/a,map05131,1,241,0.286869164740738,0.296326389951971,Q9SY65,,Q9SY65
Salmonella infection,n/a,map05132,2,230,0.0420548960046118,0.116269418365691,"Q9SY65, Q9SIF2",,Q9SY65; Q9SIF2
Phenylpropanoid biosynthesis,n/a,map00940,3,280,0.00748929424632317,0.0541533583964906,"Q9ZV04, O80822, Q9FLV5",,Q9ZV04; O80822; Q9FLV5
Starch and sucrose metabolism,n/a,map00500,3,276,0.00720413526018278,0.0564323928714317,"Q94A41, Q9C9H5, Q9M111",,Q94A41; Q9C9H5; Q9M111
Cyanoamino acid metabolism,n/a,map00460,1,104,0.136368869909123,0.189906278095668,P32961,,P32961
Hedgehog signaling pathway - fly,n/a,map04341,1,81,0.108174013998856,0.179970925945,Q9SY65,,Q9SY65
MAPK signaling pathway - plant,n/a,map04016,1,238,0.283871066840547,0.296487558700127,O80992,,O80992
Plant-pathogen interaction,n/a,map04626,2,339,0.0825694151555176,0.172478333880414,"P25070, Q9SIF2",,P25070; Q9SIF2
Cell cycle,n/a,map04110,1,206,0.251101184355317,0.265207992465167,Q9SY65,,Q9SY65
Cell cycle - yeast,n/a,map04111,1,167,0.20914131664796,0.241218205704396,Q9SY65,,Q9SY65
Oocyte meiosis,n/a,map04114,1,189,0.233090225291984,0.251844611235017,Q9SY65,,Q9SY65
Ubiquitin mediated proteolysis,n/a,map04120,1,252,0.297755824765643,0.304228777477939,Q9SY65,,Q9SY65
Human T-cell leukemia virus 1 infection,n/a,map05166,1,168,0.210245858843778,0.238109767847171,P40941,,P40941
Legionellosis,n/a,map05134,1,81,0.108174013998856,0.179970925945,Q9SCN8,,Q9SCN8
Longevity regulating pathway - worm,n/a,map04212,1,180,0.223381348638189,0.244161008976625,Q9ZW29,,Q9ZW29
Protein processing in endoplasmic reticulum,n/a,map04141,3,364,0.0150457989798825,0.0614915262656066,"Q9SY65, Q9SCN8, Q9SIF2",,Q9SY65; Q9SCN8; Q9SIF2
Huntington disease,n/a,map05016,3,437,0.0241338791939584,0.0810208801511462,"P24704, P40941, F4JWS8",,P24704; P40941; F4JWS8
Synaptic vesicle cycle,n/a,map04721,1,106,0.138778306618881,0.186359440316784,Q8LPF4,,Q8LPF4
alpha-Linolenic acid metabolism,n/a,map00592,2,71,0.00476208738382219,0.0497373571199206,"Q96242, Q570C8",,Q96242; Q570C8
PI3K-Akt signaling pathway,n/a,map04151,1,155,0.195766416883489,0.235923630603179,Q9SIF2,,Q9SIF2
AMPK signaling pathway,n/a,map04152,1,141,0.179877929397978,0.221026475338692,Q93ZH9,,Q93ZH9
Peroxisome,n/a,map04146,2,144,0.0179498693735321,0.070303655046334,"P24704, Q570C8",,P24704; Q570C8
Carbon metabolism,n/a,map01200,2,480,0.145915476920782,0.193183870852867,"Q43314, O82191",,Q43314; O82191
Fatty acid metabolism,n/a,map01212,2,111,0.0110567481833788,0.0611373134845652,"Q9FYL6, Q570C8",,Q9FYL6; Q570C8
Biosynthesis of unsaturated fatty acids,n/a,map01040,2,38,0.00145667918361785,0.0195611204657255,"Q9FYL6, Q570C8",,Q9FYL6; Q570C8
PPAR signaling pathway,n/a,map03320,2,64,0.00391177177124857,0.0459633183121707,"Q570C8, O82191",,Q570C8; O82191
Circadian rhythm - plant,n/a,map04712,1,71,0.0956317327003251,0.179787657476611,P13114,,P13114
Nitrogen metabolism,n/a,map00910,3,79,0.000217676396844807,0.00409231626068238,"P11832, Q43314, P32961",,P11832; Q43314; P32961
Parkinson disease,n/a,map05012,2,411,0.113738264075083,0.181210115645047,"P40941, F4JWS8",,P40941; F4JWS8
Prion diseases,n/a,map05020,1,20,0.0288863697288826,0.0890268444103266,P24704,,P24704
Thyroid hormone synthesis,n/a,map04918,1,32,0.0450188332073283,0.12090772347111,Q9SIF2,,Q9SIF2
Drug metabolism - other enzymes,n/a,map00983,1,141,0.179877929397978,0.221026475338692,Q9ZW29,,Q9ZW29
Alzheimer disease,n/a,map05010,2,426,0.120566585290142,0.179893000274181,"P40941, F4JWS8",,P40941; F4JWS8
Longevity regulating pathway,n/a,map04211,1,65,0.0880223570710481,0.176044714142096,Q93ZH9,,Q93ZH9
Cysteine and methionine metabolism,n/a,map00270,1,201,0.245847943147287,0.26261030290733,Q37001,,Q37001
Flavonoid biosynthesis,n/a,map00941,3,41,3.38452018319135E-05,0.000795362243049968,"P13114, Q96330, P41088",,P13114; Q96330; P41088
Cellular senescence,n/a,map04218,1,140,0.178731169685219,0.224009732672141,P40941,,P40941
Pathways in cancer,n/a,map05200,3,283,0.00770749111601471,0.0517502974932416,"Q9SY65, Q9SIF2, Q9ZW29",,Q9SY65; Q9SIF2; Q9ZW29
Terpenoid backbone biosynthesis,n/a,map00900,1,105,0.137574424740588,0.187420230806019,Q56Y11,,Q56Y11
Prostate cancer,n/a,map05215,1,43,0.0595727507653158,0.14358560440871,Q9SIF2,,Q9SIF2
"Cutin, suberine and wax biosynthesis",n/a,map00073,1,52,0.0713163303140778,0.163505732915203,O23066,,O23066
Human immunodeficiency virus 1 infection,n/a,map05170,1,172,0.214648712783909,0.238780816588017,Q9SY65,,Q9SY65
Pancreatic secretion,n/a,map04972,1,63,0.085471781107874,0.174659726611742,Q94A41,,Q94A41
Carbohydrate digestion and absorption,n/a,map04973,1,20,0.0288863697288826,0.0890268444103266,Q94A41,,Q94A41
Hepatocellular carcinoma,n/a,map05225,1,119,0.154277577052575,0.198658797848522,Q9ZW29,,Q9ZW29
Thermogenesis,n/a,map04714,2,259,0.0518881242140902,0.131823883138499,"Q94AM5, F4JWS8",,Q94AM5; F4JWS8
Amyotrophic lateral sclerosis (ALS),n/a,map05014,1,87,0.115616221922672,0.181132081012186,P24704,,P24704
Longevity regulating pathway - multiple species,n/a,map04213,1,73,0.098154138605296,0.180911549586232,P24704,,P24704
Necroptosis,n/a,map04217,2,122,0.0131923502366379,0.0620040461121981,"P40941, Q43314",,P40941; Q43314
Calcium signaling pathway,n/a,map04020,1,80,0.106927607351398,0.184425598000577,P40941,,P40941
cGMP-PKG signaling pathway,n/a,map04022,1,78,0.104429596431373,0.188776578164405,P40941,,P40941
Influenza A,n/a,map05164,1,80,0.106927607351398,0.184425598000577,P40941,,P40941
GABAergic synapse,n/a,map04727,1,53,0.0726121396274557,0.162512883928115,Q8LPF4,,Q8LPF4
Oxidative phosphorylation,n/a,map00190,1,290,0.334108558648784,0.337701123795545,F4JWS8,,F4JWS8
Fluid shear stress and atherosclerosis,n/a,map05418,2,197,0.031849121250494,0.0935567936733261,"Q9SIF2, Q9ZW29",,Q9SIF2; Q9ZW29
Estrogen signaling pathway,n/a,map04915,1,48,0.0661150688921956,0.15537041189666,Q9SIF2,,Q9SIF2
Carbon fixation in photosynthetic organisms,n/a,map00710,1,125,0.161337249636216,0.204941911700058,O82191,,O82191
Wnt signaling pathway,n/a,map04310,1,158,0.199131075369893,0.233979013559625,Q9SY65,,Q9SY65
TGF-beta signaling pathway,n/a,map04350,1,70,0.0943679009807485,0.18103229984062,Q9SY65,,Q9SY65
Circadian rhythm,n/a,map04710,1,60,0.0816326149053302,0.174396950025024,Q9SY65,,Q9SY65
Morphine addiction,n/a,map05032,1,9,0.0138604141711969,0.0620418539091671,Q8LPF4,,Q8LPF4
Nicotine addiction,n/a,map05033,1,7,0.0111036954322265,0.0564187767907723,Q8LPF4,,Q8LPF4
Retrograde endocannabinoid signaling,n/a,map04723,2,83,0.00639866622786303,0.0601474625419125,"Q94AM5, Q8LPF4",,Q94AM5; Q8LPF4
Pentose and glucuronate interconversions,n/a,map00040,3,152,0.00138869737515186,0.0217562588773791,"Q9SRX4, Q9FM79, Q42534",,Q9SRX4; Q9FM79; Q42534
Galactose metabolism,n/a,map00052,1,96,0.126663926316919,0.183175524212159,O80518,,O80518
Two-component system,n/a,map02020,4,99,1.44974254362035E-05,0.00045425266366771,"Q9SRX4, Q9C9H5, Q9FM79, Q42534",,Q9SRX4; Q9C9H5; Q9FM79; Q42534
Non-alcoholic fatty liver disease (NAFLD),n/a,map04932,2,160,0.0217971867608262,0.0788052136737563,"Q93ZH9, F4JWS8",,Q93ZH9; F4JWS8
Cardiac muscle contraction,n/a,map04260,1,38,0.0529848720040041,0.131067841273063,F4JWS8,,F4JWS8
Glutathione metabolism,n/a,map00480,1,172,0.214648712783909,0.238780816588017,Q9ZW29,,Q9ZW29
Platinum drug resistance,n/a,map01524,1,115,0.149538339924754,0.195230610457317,Q9ZW29,,Q9ZW29
Aminobenzoate degradation,n/a,map00627,1,16,0.0234489047356151,0.0816369275980675,P32961,,P32961
Styrene degradation,n/a,map00643,1,17,0.0248111018425894,0.0804221921794278,P32961,,P32961
Adipocytokine signaling pathway,n/a,map04920,1,36,0.0503368929178133,0.131435220396513,Q93ZH9,,Q93ZH9
"Alanine, aspartate and glutamate metabolism",n/a,map00250,1,97,0.127882948364988,0.182136320398619,Q43314,,Q43314
Arginine biosynthesis,n/a,map00220,1,66,0.0892949919639376,0.174869359262711,Q43314,,Q43314
Metabolism of xenobiotics by cytochrome P450,n/a,map00980,1,89,0.118083212152368,0.181964294136435,Q9ZW29,,Q9ZW29
Drug metabolism - cytochrome P450,n/a,map00982,1,92,0.121770875968978,0.178850974079436,Q9ZW29,,Q9ZW29
Chemical carcinogenesis,n/a,map05204,1,84,0.111902867768312,0.181359820176229,Q9ZW29,,Q9ZW29
Fatty acid elongation,n/a,map00062,1,59,0.0803493357897034,0.1756473852147,Q9FYL6,,Q9FYL6
Proximal tubule bicarbonate reclamation,n/a,map04964,1,14,0.0207188331513348,0.077902812649019,Q43314,,Q43314
IL-17 signaling pathway,n/a,map04657,1,29,0.0410108692809485,0.116818839769975,Q9SIF2,,Q9SIF2
Regulation of lipolysis in adipocytes,n/a,map04923,1,4,0.00695424660598664,0.0594271982693404,Q94AM5,,Q94AM5
Steroid hormone biosynthesis,n/a,map00140,1,5,0.00833931583379883,0.0522597125584727,Q9FYL6,,Q9FYL6
D-Glutamine and D-glutamate metabolism,n/a,map00471,1,7,0.0111036954322265,0.0564187767907723,Q43314,,Q43314
