#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Circadian rhythm - plant,n/a,map04712,3,71,0.000424228479880862,0.00629272245156612,"Q39057, Q6LA42, Q9LTJ6",,Q39057; Q6LA42; Q9LTJ6
Epstein-Barr virus infection,n/a,map05169,1,154,0.260439333274832,0.321931953631389,Q9FHY0,,Q9FHY0
Autophagy - animal,n/a,map04140,1,145,0.247361654794775,0.323752754069632,Q8RWC9,,Q8RWC9
Nitrogen metabolism,n/a,map00910,1,79,0.144156404832072,0.309154699519383,P32962,,P32962
Parkinson disease,n/a,map05012,2,411,0.191948683722965,0.294541945712826,"Q9XIF4, Q9FHY0",,Q9XIF4; Q9FHY0
Antigen processing and presentation,n/a,map04612,1,78,0.142488902904999,0.317037808963622,O65719,,O65719
Glucosinolate biosynthesis,n/a,map00966,1,47,0.0891602575969168,0.273629756073296,Q9FLC8,,Q9FLC8
2-Oxocarboxylic acid metabolism,n/a,map01210,1,126,0.218992147245012,0.314359695238808,Q9FLC8,,Q9FLC8
Toxoplasmosis,n/a,map05145,1,81,0.147481728030634,0.298315313516509,O65719,,O65719
Drug metabolism - other enzymes,n/a,map00983,3,141,0.00288630012254596,0.0214067259088825,"Q9SHH6, Q9SHH7, Q8GYM1",,Q9SHH6; Q9SHH7; Q8GYM1
Zeatin biosynthesis,n/a,map00908,1,59,0.1101844989266,0.288424129543159,Q94ID1,,Q94ID1
Alzheimer disease,n/a,map05010,1,426,0.564848961062274,0.577833994649913,Q9FHY0,,Q9FHY0
Spinocerebellar ataxia,n/a,map05017,1,183,0.301058716244426,0.352555601917814,Q9FHY0,,Q9FHY0
Biosynthesis of amino acids,n/a,map01230,1,419,0.558862275599309,0.57835747125975,P49078,,P49078
Longevity regulating pathway,n/a,map04211,1,65,0.12051468969237,0.297939093961692,Q8RWC9,,Q8RWC9
Flavonoid biosynthesis,n/a,map00941,1,41,0.0784633767756298,0.258638538260409,Q9SD85,,Q9SD85
Pathways in cancer,n/a,map05200,3,283,0.0186992688755934,0.0924574961071006,"Q9SHH6, Q9SHH7, Q8GYM1",,Q9SHH6; Q9SHH7; Q8GYM1
Terpenoid backbone biosynthesis,n/a,map00900,1,105,0.186396099290907,0.291039523454223,O80458,,O80458
p53 signaling pathway,n/a,map04115,1,54,0.101483774934681,0.286731935529735,Q9LTJ6,,Q9LTJ6
FoxO signaling pathway,n/a,map04068,1,90,0.162287179478125,0.30090747861569,Q8RWC9,,Q8RWC9
Gastric cancer,n/a,map05226,1,54,0.101483774934681,0.286731935529735,Q9LSJ5,,Q9LSJ5
Measles,n/a,map05162,1,58,0.10845109211608,0.292489309040338,O65719,,O65719
MicroRNAs in cancer,n/a,map05206,1,95,0.170401504761968,0.309504773955412,Q9LSJ5,,Q9LSJ5
Carotenoid biosynthesis,n/a,map00906,1,44,0.0838273627547829,0.266451260184846,O49505,,O49505
ABC transporters,n/a,map02010,1,35,0.0676414082792572,0.250836889035579,Q9LSJ5,,Q9LSJ5
Bile secretion,n/a,map04976,1,32,0.0621830616468981,0.240621412459736,Q9LSJ5,,Q9LSJ5
Hepatocellular carcinoma,n/a,map05225,3,119,0.00180416848680096,0.0145973632113896,"Q9SHH6, Q9SHH7, Q8GYM1",,Q9SHH6; Q9SHH7; Q8GYM1
Thermogenesis,n/a,map04714,1,259,0.397274918871776,0.431188631458391,Q8RWC9,,Q8RWC9
Longevity regulating pathway - multiple species,n/a,map04213,2,73,0.00950594905568733,0.0604306761397266,"O65719, Q8RWC9",,O65719; Q8RWC9
Apelin signaling pathway,n/a,map04371,1,69,0.127335050123947,0.306292417865709,Q8RWC9,,Q8RWC9
Axon regeneration,n/a,map04361,1,87,0.157380699659188,0.301223274616509,Q8RWC9,,Q8RWC9
Fluid shear stress and atherosclerosis,n/a,map05418,5,197,5.18819136978405E-05,0.0015391634397026,"Q9SHH6, Q9SHH7, Q9XIF4, Q8GYM1, Q8RWC9",,Q9SHH6; Q9SHH7; Q9XIF4; Q8GYM1; Q8RWC9
Insulin signaling pathway,n/a,map04910,1,135,0.232560668012639,0.323404678955077,Q8RWC9,,Q8RWC9
Estrogen signaling pathway,n/a,map04915,1,48,0.090931011119335,0.269761999654027,O65719,,O65719
Oxytocin signaling pathway,n/a,map04921,1,79,0.144156404832072,0.309154699519383,Q8RWC9,,Q8RWC9
Glucagon signaling pathway,n/a,map04922,1,133,0.229565871972845,0.324307342945765,Q8RWC9,,Q8RWC9
RNA transport,n/a,map03013,1,285,0.42706502635766,0.457937196937732,Q9C8J1,,Q9C8J1
Glycerophospholipid metabolism,n/a,map00564,1,164,0.274704852238431,0.325983091322938,Q9FLM1,,Q9FLM1
Circadian rhythm,n/a,map04710,1,60,0.111914549747537,0.284582712215166,Q8RWC9,,Q8RWC9
Tight junction,n/a,map04530,1,98,0.175232482316076,0.297060779545348,Q8RWC9,,Q8RWC9
Basal transcription factors,n/a,map03022,1,87,0.157380699659188,0.301223274616509,Q6PUA2,,Q6PUA2
Pentose and glucuronate interconversions,n/a,map00040,1,152,0.257552877315737,0.325137674909228,Q9FHN4,,Q9FHN4
Galactose metabolism,n/a,map00052,1,96,0.172014953322626,0.306186616914274,Q94A08,,Q94A08
mTOR signaling pathway,n/a,map04150,1,103,0.183221938119898,0.296486408957654,Q8RWC9,,Q8RWC9
Two-component system,n/a,map02020,1,99,0.176836574871078,0.291452873398629,Q9FHN4,,Q9FHN4
Non-alcoholic fatty liver disease (NAFLD),n/a,map04932,1,160,0.269031825473415,0.323565303609918,Q8RWC9,,Q8RWC9
Ribosome biogenesis in eukaryotes,n/a,map03008,1,140,0.239997039522578,0.328611331038606,Q94AH9,,Q94AH9
Proteasome,n/a,map03050,1,115,0.202083595444863,0.299757333243213,Q9FHY0,,Q9FHY0
MAPK signaling pathway,n/a,map04010,1,81,0.147481728030634,0.298315313516509,O65719,,O65719
Spliceosome,n/a,map03040,2,318,0.128861741956511,0.301807764056038,"O65719, Q9C8J1",,O65719; Q9C8J1
Glutathione metabolism,n/a,map00480,4,172,0.000413423624170058,0.00735894051022703,"Q8GY54, Q9SHH6, Q9SHH7, Q8GYM1",,Q8GY54; Q9SHH6; Q9SHH7; Q8GYM1
Insulin resistance,n/a,map04931,1,75,0.137466961119702,0.313706654862909,Q8RWC9,,Q8RWC9
Homologous recombination,n/a,map03440,1,104,0.184810557100362,0.29371677824879,Q9SK02,,Q9SK02
Platinum drug resistance,n/a,map01524,3,115,0.00164040679738403,0.0145996204967179,"Q9SHH6, Q9SHH7, Q8GYM1",,Q9SHH6; Q9SHH7; Q8GYM1
Aminobenzoate degradation,n/a,map00627,1,16,0.0325299575688641,0.137865058268043,P32962,,P32962
Styrene degradation,n/a,map00643,1,17,0.0344103272592385,0.139205414821465,P32962,,P32962
Adipocytokine signaling pathway,n/a,map04920,1,36,0.0694538179265689,0.247255591818585,Q8RWC9,,Q8RWC9
"Alanine, aspartate and glutamate metabolism",n/a,map00250,1,97,0.173625277205853,0.302993130810213,P49078,,P49078
Metabolism of xenobiotics by cytochrome P450,n/a,map00980,3,89,0.000800954842731299,0.0089106226253857,"Q9SHH6, Q9SHH7, Q8GYM1",,Q9SHH6; Q9SHH7; Q8GYM1
Drug metabolism - cytochrome P450,n/a,map00982,3,92,0.000879042332299722,0.0086927519527417,"Q9SHH6, Q9SHH7, Q8GYM1",,Q9SHH6; Q9SHH7; Q8GYM1
Diterpenoid biosynthesis,n/a,map00904,1,40,0.076668441136654,0.262441971583162,Q39112,,Q39112
Chemical carcinogenesis,n/a,map05204,3,84,0.000680887910033724,0.00865700342757163,"Q9SHH6, Q9SHH7, Q8GYM1",,Q9SHH6; Q9SHH7; Q8GYM1
Hypertrophic cardiomyopathy (HCM),n/a,map05410,1,14,0.0287582721941111,0.127974311263794,Q8RWC9,,Q8RWC9
Flavone and flavonol biosynthesis,n/a,map00944,1,11,0.023073273383249,0.108080070058377,Q9SD85,,Q9SD85
