#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Nitrogen metabolism,n/a,map00910,1,79,0.179345079615917,0.312704241381599,Q9S7A0,,Q9S7A0
Parkinson disease,n/a,map05012,1,411,1,1.03030303030303,Q9FHY0,,Q9FHY0
Drug metabolism - other enzymes,n/a,map00983,2,141,0.0490591314464365,0.175580049387246,"Q9SHH6, Q9SHH7",,Q9SHH6; Q9SHH7
Amino sugar and nucleotide sugar metabolism,n/a,map00520,1,249,0.461030195277383,0.54051815998038,O81862,,O81862
Zeatin biosynthesis,n/a,map00908,3,59,0.000504637684076431,0.00857884062929933,"Q94ID1, Q9SCP5, Q9FUJ2",,Q94ID1; Q9SCP5; Q9FUJ2
Alzheimer disease,n/a,map05010,1,426,1,1.03030303030303,Q9FHY0,,Q9FHY0
Spinocerebellar ataxia,n/a,map05017,1,183,0.365422025615049,0.443726745389702,Q9FHY0,,Q9FHY0
Cysteine and methionine metabolism,n/a,map00270,2,201,0.0901208520744332,0.218864926466481,"Q9SR86, Q8LAX0",,Q9SR86; Q8LAX0
Flavonoid biosynthesis,n/a,map00941,1,41,0.098550646456701,0.223381465301856,Q9SEV0,,Q9SEV0
Pathways in cancer,n/a,map05200,2,283,0.156612380628844,0.295823385632262,"Q9SHH6, Q9SHH7",,Q9SHH6; Q9SHH7
Porphyrin and chlorophyll metabolism,n/a,map00860,1,92,0.205294266980148,0.332381194158335,Q66WT5,,Q66WT5
Gastric cancer,n/a,map05226,1,54,0.127045812302263,0.254091624604527,Q9SGY1,,Q9SGY1
MicroRNAs in cancer,n/a,map05206,1,95,0.211165444047549,0.333936051051938,Q9SGY1,,Q9SGY1
Carotenoid biosynthesis,n/a,map00906,1,44,0.105207653144546,0.230778077865457,O49505,,O49505
ABC transporters,n/a,map02010,1,35,0.0850881867232399,0.222538334506935,Q9SGY1,,Q9SGY1
Bile secretion,n/a,map04976,1,32,0.0782820014504833,0.221799004109703,Q9SGY1,,Q9SGY1
Hepatocellular carcinoma,n/a,map05225,2,119,0.0363305937309789,0.164698691580438,"Q9SHH6, Q9SHH7",,Q9SHH6; Q9SHH7
Necroptosis,n/a,map04217,1,122,0.262098171055849,0.363728074118321,Q9S7A0,,Q9S7A0
GABAergic synapse,n/a,map04727,1,53,0.124886117969502,0.265383000685191,Q9LSH2,,Q9LSH2
Fluid shear stress and atherosclerosis,n/a,map05418,2,197,0.0871406015998557,0.219465218844081,"Q9SHH6, Q9SHH7",,Q9SHH6; Q9SHH7
Alcoholism,n/a,map05034,1,144,0.301165207438036,0.390080649634028,Q8LRK8,,Q8LRK8
RNA transport,n/a,map03013,1,285,0.506980303345014,0.574577677124349,Q9SRU3,,Q9SRU3
Glycerophospholipid metabolism,n/a,map00564,1,164,0.334888605499366,0.414044094071944,Q9FLM1,,Q9FLM1
Quorum sensing,n/a,map02024,2,115,0.0341761321848207,0.172146443597615,"Q9LSH2, Q9LTZ0",,Q9LSH2; Q9LTZ0
Pentose and glucuronate interconversions,n/a,map00040,2,152,0.0559408728082208,0.190198967547951,"Q9FHN4, Q9LTZ0",,Q9FHN4; Q9LTZ0
Galactose metabolism,n/a,map00052,4,96,0.000118119213336164,0.00803210650685913,"Q9FXB2, O22693, Q9LIB9, Q94A08",,Q9FXB2; O22693; Q9LIB9; Q94A08
Two-component system,n/a,map02020,1,99,0.218926484687965,0.323630455625687,Q9FHN4,,Q9FHN4
Ribosome biogenesis in eukaryotes,n/a,map03008,1,140,0.294218741923634,0.392291655898178,O22290,,O22290
Proteasome,n/a,map03050,1,115,0.249216982566762,0.35305739196958,Q9FHY0,,Q9FHY0
Ribosome,n/a,map03010,1,654,1,1.03030303030303,Q9FY65,,Q9FY65
Glutathione metabolism,n/a,map00480,2,172,0.0692435956718646,0.224217357413657,"Q9SHH6, Q9SHH7",,Q9SHH6; Q9SHH7
Insulin resistance,n/a,map04931,1,75,0.171192088927774,0.310428321255697,Q9LNW3,,Q9LNW3
Platinum drug resistance,n/a,map01524,2,115,0.0341761321848207,0.172146443597615,"Q9SHH6, Q9SHH7",,Q9SHH6; Q9SHH7
Herpes simplex virus 1 infection,n/a,map05168,1,82,0.185407321028495,0.315192445748442,Q9SRU3,,Q9SRU3
"Alanine, aspartate and glutamate metabolism",n/a,map00250,3,97,0.0020136688459849,0.0273858963053946,"Q9S7A0, Q9SR86, Q9LSH2",,Q9S7A0; Q9SR86; Q9LSH2
Arginine biosynthesis,n/a,map00220,1,66,0.152551490844528,0.296385753640797,Q9S7A0,,Q9S7A0
Metabolism of xenobiotics by cytochrome P450,n/a,map00980,2,89,0.0215003586823071,0.162447154488543,"Q9SHH6, Q9SHH7",,Q9SHH6; Q9SHH7
Drug metabolism - cytochrome P450,n/a,map00982,2,92,0.022839211257305,0.141187851408794,"Q9SHH6, Q9SHH7",,Q9SHH6; Q9SHH7
Diterpenoid biosynthesis,n/a,map00904,1,40,0.096320693166796,0.225855418460074,Q39112,,Q39112
Chemical carcinogenesis,n/a,map05204,2,84,0.019344964076526,0.187922508171967,"Q9SHH6, Q9SHH7",,Q9SHH6; Q9SHH7
Sesquiterpenoid and triterpenoid biosynthesis,n/a,map00909,1,30,0.0737165326103881,0.227851100795745,Q9FI37,,Q9FI37
Proximal tubule bicarbonate reclamation,n/a,map04964,1,14,0.0363720209434707,0.149896813585212,Q9S7A0,,Q9S7A0
Butanoate metabolism,n/a,map00650,1,34,0.0828250423802902,0.225284115274389,Q9LSH2,,Q9LSH2
Taurine and hypotaurine metabolism,n/a,map00430,1,14,0.0363720209434707,0.149896813585212,Q9LSH2,,Q9LSH2
D-Glutamine and D-glutamate metabolism,n/a,map00471,1,7,0.0195654800907298,0.166306580771203,Q9S7A0,,Q9S7A0
