#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Longevity regulating pathway - worm,n/a,map04212,5,180,0.0107047436178515,0.0788258393678156,"Q9FUS8, Q9SHH6, Q9SHH7, Q8GYM1, Q39152",,Q9FUS8; Q9SHH6; Q9SHH7; Q8GYM1; Q39152
Protein processing in endoplasmic reticulum,n/a,map04141,10,364,0.000400628057719964,0.00748866292507318,"Q9LNW0, P13853, Q9XIE3, P29830, O81822, P27323, O65719, P19036, Q9ZW31, Q96331",,Q9LNW0; P13853; Q9XIE3; P29830; O81822; P27323; O65719; P19036; Q9ZW31; Q96331
Huntington disease,n/a,map05016,1,437,0.384404335914122,0.536840538086964,Q9FHY0,,Q9FHY0
Synaptic vesicle cycle,n/a,map04721,1,106,0.533456909057825,0.615819614731836,Q9ZPV9,,Q9ZPV9
alpha-Linolenic acid metabolism,n/a,map00592,2,71,0.0951555790429093,0.292693743131987,"Q9FNX8, Q96242",,Q9FNX8; Q96242
Sphingolipid signaling pathway,n/a,map04071,2,119,0.212241916664676,0.421018659179724,"Q9LQQ9, Q9ZPH4",,Q9LQQ9; Q9ZPH4
PI3K-Akt signaling pathway,n/a,map04151,3,155,0.10315182909617,0.298403505599634,"Q9LQQ9, P27323, Q8RWC9",,Q9LQQ9; P27323; Q8RWC9
AMPK signaling pathway,n/a,map04152,1,141,1,1.0406852248394,Q8RWC9,,Q8RWC9
mRNA surveillance pathway,n/a,map03015,2,196,0.41056379359279,0.554261121350267,"Q9C8J1, Q9FLE2",,Q9C8J1; Q9FLE2
Human papillomavirus infection,n/a,map05165,1,212,1,1.0406852248394,Q9LQQ9,,Q9LQQ9
Adrenergic signaling in cardiomyocytes,n/a,map04261,1,81,0.44245556995258,0.567370467010432,Q9LQQ9,,Q9LQQ9
Peroxisome,n/a,map04146,2,144,0.277587590695924,0.466808197502487,"Q39152, Q9FPH4",,Q39152; Q9FPH4
cAMP signaling pathway,n/a,map04024,1,97,0.50254572524862,0.592808792404926,Q9LQQ9,,Q9LQQ9
Propanoate metabolism,n/a,map00640,1,73,0.409744280216006,0.556245028449662,P56765,,P56765
Carbon metabolism,n/a,map01200,1,480,0.273874814679306,0.468673098359657,P56765,,P56765
Fatty acid metabolism,n/a,map01212,2,111,0.191618104577026,0.412063711612542,"Q9M880, P56765",,Q9M880; P56765
Biosynthesis of unsaturated fatty acids,n/a,map01040,1,38,0.242558158393301,0.441510355727132,Q9M880,,Q9M880
PPAR signaling pathway,n/a,map03320,1,64,0.370647331374788,0.537715232979544,Q39256,,Q39256
MAPK signaling pathway - yeast,n/a,map04011,2,78,0.110855927191885,0.316917533030919,"Q9LMM5, Q9LQQ9",,Q9LMM5; Q9LQQ9
Hepatitis C,n/a,map05160,1,66,0.379553261661002,0.536229317346648,Q9LQQ9,,Q9LQQ9
NOD-like receptor signaling pathway,n/a,map04621,3,117,0.0544088730518552,0.22795441640691,"Q9LQQ9, Q9XIF4, P27323",,Q9LQQ9; Q9XIF4; P27323
Neurotrophin signaling pathway,n/a,map04722,2,84,0.12480586565333,0.32965027558434,"Q9LMM5, Q9LQQ9",,Q9LMM5; Q9LQQ9
Carbon fixation pathways in prokaryotes,n/a,map00720,1,54,0.324165405359858,0.51150775001588,P56765,,P56765
Circadian rhythm - plant,n/a,map04712,6,71,1.94013508973115E-05,0.00117863206701167,"Q9SQI2, Q93WK5, Q39057, Q6LA42, Q9LTJ6, Q9LVG4",,Q9SQI2; Q93WK5; Q39057; Q6LA42; Q9LTJ6; Q9LVG4
Epstein-Barr virus infection,n/a,map05169,1,154,1,1.0406852248394,Q9FHY0,,Q9FHY0
Pyrimidine metabolism,n/a,map00240,1,98,0.506078925240481,0.594092651369261,A0A178WJZ2,,A0A178WJZ2
Autophagy - animal,n/a,map04140,2,145,0.280207296201567,0.466372417650554,"Q9LQQ9, Q8RWC9",,Q9LQQ9; Q8RWC9
Nitrogen metabolism,n/a,map00910,1,79,0.434451552786592,0.569119823865994,P32962,,P32962
Parkinson disease,n/a,map05012,3,411,0.770930558333279,0.8438564219594,"Q9XIF4, Q9FHY0, Q39256",,Q9XIF4; Q9FHY0; Q39256
Prion diseases,n/a,map05020,2,20,0.010577525242721,0.0803230823119123,"Q9LQQ9, Q9STH1",,Q9LQQ9; Q9STH1
Antigen processing and presentation,n/a,map04612,3,78,0.0201884525910836,0.132589026476576,"P27323, O65719, Q9SKY8",,P27323; O65719; Q9SKY8
Glucosinolate biosynthesis,n/a,map00966,1,47,0.289602623230318,0.478730866972567,Q9FLC8,,Q9FLC8
2-Oxocarboxylic acid metabolism,n/a,map01210,1,126,0.595451893720113,0.669883380435127,Q9FLC8,,Q9FLC8
Toxoplasmosis,n/a,map05145,3,81,0.0221995160318617,0.13319709619117,"Q9LQQ9, O65719, O49717",,Q9LQQ9; O65719; O49717
Drug metabolism - other enzymes,n/a,map00983,4,141,0.0202919407716039,0.129761621249993,"Q9FUS8, Q9SHH6, Q9SHH7, Q8GYM1",,Q9FUS8; Q9SHH6; Q9SHH7; Q8GYM1
Amino sugar and nucleotide sugar metabolism,n/a,map00520,3,249,0.266015038950514,0.458451450106205,"Q9LNE3, Q8LDN8, O81862",,Q9LNE3; Q8LDN8; O81862
Zeatin biosynthesis,n/a,map00908,2,59,0.069977046187536,0.255705597346936,"Q94ID1, Q9FUJ2",,Q94ID1; Q9FUJ2
Alzheimer disease,n/a,map05010,2,426,0.774833357611938,0.844325138563681,"Q9LQQ9, Q9FHY0",,Q9LQQ9; Q9FHY0
Spinocerebellar ataxia,n/a,map05017,1,183,1,1.0406852248394,Q9FHY0,,Q9FHY0
"Phenylalanine, tyrosine and tryptophan biosynthesis",n/a,map00400,1,85,0.458125752740477,0.576811180911585,Q67Y55,,Q67Y55
Biosynthesis of amino acids,n/a,map01230,1,419,0.381072551099754,0.535263756747053,P49078,,P49078
Longevity regulating pathway,n/a,map04211,1,65,0.375116143983002,0.536195429340409,Q8RWC9,,Q8RWC9
Cysteine and methionine metabolism,n/a,map00270,7,201,0.00078105270091157,0.0135568433086794,"Q9SGU9, Q3E9D5, Q37001, Q9SR86, Q8LAX0, Q9M0S8, Q67Y55",,Q9SGU9; Q3E9D5; Q37001; Q9SR86; Q8LAX0; Q9M0S8; Q67Y55
Flavonoid biosynthesis,n/a,map00941,1,41,0.258575603171263,0.453674162964743,Q9SD85,,Q9SD85
Steroid biosynthesis,n/a,map00100,1,64,0.370647331374788,0.537715232979544,Q1G1A4,,Q1G1A4
Cellular senescence,n/a,map04218,1,140,1,1.0406852248394,Q9LQQ9,,Q9LQQ9
Pathways in cancer,n/a,map05200,6,283,0.01793523368149,0.128184170135355,"Q9LQQ9, Q9FUS8, Q9SHH6, Q9SHH7, Q8GYM1, P27323",,Q9LQQ9; Q9FUS8; Q9SHH6; Q9SHH7; Q8GYM1; P27323
Transcriptional misregulation in cancer,n/a,map05202,1,78,0.430406607567538,0.573089345966639,Q9FX60,,Q9FX60
Acute myeloid leukemia,n/a,map05221,1,26,0.174956797597834,0.39183872641727,Q9LQQ9,,Q9LQQ9
Hepatitis B,n/a,map05161,1,54,0.324165405359858,0.51150775001588,Q9LQQ9,,Q9LQQ9
Progesterone-mediated oocyte maturation,n/a,map04914,2,65,0.0822663853836756,0.275734229630802,"Q9LQQ9, P27323",,Q9LQQ9; P27323
Terpenoid backbone biosynthesis,n/a,map00900,3,105,0.0420481041449455,0.192786590702297,"Q9LIA0, Q9LHR4, O80458",,Q9LIA0; Q9LHR4; O80458
Choline metabolism in cancer,n/a,map05231,1,96,0.498987279983223,0.594381907038839,Q9LQQ9,,Q9LQQ9
p53 signaling pathway,n/a,map04115,1,54,0.324165405359858,0.51150775001588,Q9LTJ6,,Q9LTJ6
FoxO signaling pathway,n/a,map04068,2,90,0.139145564387198,0.346793560472709,"Q9LQQ9, Q8RWC9",,Q9LQQ9; Q8RWC9
Prostate cancer,n/a,map05215,2,43,0.0407397908711473,0.190380176570938,"Q9LQQ9, P27323",,Q9LQQ9; P27323
Gastric cancer,n/a,map05226,2,54,0.060249387401675,0.234249618217712,"Q9LQQ9, Q9LSJ5",,Q9LQQ9; Q9LSJ5
Cushing syndrome,n/a,map04934,1,24,0.163117983528894,0.38483174754875,Q9LQQ9,,Q9LQQ9
Measles,n/a,map05162,1,58,0.34315607641012,0.519544713817191,O65719,,O65719
MicroRNAs in cancer,n/a,map05206,4,95,0.00556915949573098,0.0563877398942762,"Q9LMM5, Q9LQQ9, Q9LSJ5, Q9M0S8",,Q9LMM5; Q9LQQ9; Q9LSJ5; Q9M0S8
"Cutin, suberine and wax biosynthesis",n/a,map00073,3,52,0.00710524644495812,0.059537065038787,"Q39152, Q9FFQ7, O23066",,Q39152; Q9FFQ7; O23066
Carotenoid biosynthesis,n/a,map00906,1,44,0.274254711845516,0.466041223625598,O49505,,O49505
ABC transporters,n/a,map02010,1,35,0.226195085217415,0.429417232092437,Q9LSJ5,,Q9LSJ5
Bile secretion,n/a,map04976,1,32,0.209478934508713,0.420689099881134,Q9LSJ5,,Q9LSJ5
Human immunodeficiency virus 1 infection,n/a,map05170,1,172,1,1.0406852248394,Q9LQQ9,,Q9LQQ9
Hepatocellular carcinoma,n/a,map05225,5,119,0.00200040792260701,0.0285940661878532,"Q9LQQ9, Q9FUS8, Q9SHH6, Q9SHH7, Q8GYM1",,Q9LQQ9; Q9FUS8; Q9SHH6; Q9SHH7; Q8GYM1
Thermogenesis,n/a,map04714,1,259,1,1.0406852248394,Q8RWC9,,Q8RWC9
Longevity regulating pathway - multiple species,n/a,map04213,2,73,0.0995727645890979,0.298718293767294,"O65719, Q8RWC9",,O65719; Q8RWC9
Necroptosis,n/a,map04217,1,122,0.583748988022916,0.659772112044505,P27323,,P27323
cGMP-PKG signaling pathway,n/a,map04022,1,78,0.430406607567538,0.573089345966639,Q9LQQ9,,Q9LQQ9
Influenza A,n/a,map05164,1,80,0.438467805953087,0.569773672976472,Q9LQQ9,,Q9LQQ9
Mitophagy - animal,n/a,map04137,1,87,0.465795091214002,0.580452344435911,Q39256,,Q39256
Mitophagy - yeast,n/a,map04139,1,89,0.473356005984925,0.580936916436045,Q9LMM5,,Q9LMM5
Apelin signaling pathway,n/a,map04371,2,69,0.0907970522206963,0.290311627495121,"Q9LQQ9, Q8RWC9",,Q9LQQ9; Q8RWC9
Kaposi sarcoma-associated herpesvirus infection,n/a,map05167,2,138,0.261860503504221,0.454515016796612,"Q9LQQ9, Q39256",,Q9LQQ9; Q39256
GABAergic synapse,n/a,map04727,2,53,0.0583643504739275,0.23250060926499,"Q9LSH2, Q9ZPS3",,Q9LSH2; Q9ZPS3
Oxidative phosphorylation,n/a,map00190,1,290,0.728367584844521,0.800874765236284,P26289,,P26289
Ras signaling pathway,n/a,map04014,1,71,0.401271224169683,0.547802850973219,Q9LQQ9,,Q9LQQ9
Axon regeneration,n/a,map04361,1,87,0.465795091214002,0.580452344435911,Q8RWC9,,Q8RWC9
Rap1 signaling pathway,n/a,map04015,2,54,0.060249387401675,0.234249618217712,"Q9LQQ9, Q9FE63",,Q9LQQ9; Q9FE63
Glioma,n/a,map05214,1,34,0.220662638266556,0.428968168790184,Q9LQQ9,,Q9LQQ9
Fluid shear stress and atherosclerosis,n/a,map05418,8,197,0.000123216124728237,0.00272195620990559,"Q9LMM5, Q9FUS8, Q9SHH6, Q9SHH7, Q9XIF4, Q8GYM1, P27323, Q8RWC9",,Q9LMM5; Q9FUS8; Q9SHH6; Q9SHH7; Q9XIF4; Q8GYM1; P27323; Q8RWC9
Pertussis,n/a,map05133,1,38,0.242558158393301,0.441510355727132,Q9LQQ9,,Q9LQQ9
Human cytomegalovirus infection,n/a,map05163,1,93,0.488158666294176,0.58869754793789,Q9LQQ9,,Q9LQQ9
Alcoholism,n/a,map05034,2,144,0.277587590695924,0.466808197502487,"Q9LQQ9, Q9FX60",,Q9LQQ9; Q9FX60
Vascular smooth muscle contraction,n/a,map04270,1,37,0.237142568328588,0.439890413006465,Q9LQQ9,,Q9LQQ9
Insulin signaling pathway,n/a,map04910,3,135,0.0757857834248425,0.259379512285024,"Q9LQQ9, Q8RWC9, O80625",,Q9LQQ9; Q8RWC9; O80625
GnRH signaling pathway,n/a,map04912,2,41,0.0375041167364734,0.178696085626726,"Q9LMM5, Q9LQQ9",,Q9LMM5; Q9LQQ9
Estrogen signaling pathway,n/a,map04915,3,48,0.00575913856982242,0.0538257950948788,"Q9LQQ9, P27323, O65719",,Q9LQQ9; P27323; O65719
Melanogenesis,n/a,map04916,1,29,0.192402096409071,0.406553995020906,Q9LQQ9,,Q9LQQ9
Oxytocin signaling pathway,n/a,map04921,3,79,0.0208471177905281,0.129893580079445,"Q9LMM5, Q9LQQ9, Q8RWC9",,Q9LMM5; Q9LQQ9; Q8RWC9
Glucagon signaling pathway,n/a,map04922,1,133,0.615146696882766,0.682560033527453,Q8RWC9,,Q8RWC9
Circadian entrainment,n/a,map04713,1,19,0.132773271204973,0.341416983098501,Q9LQQ9,,Q9LQQ9
C-type lectin receptor signaling pathway,n/a,map04625,1,40,0.253274404666409,0.450884105010531,Q9LQQ9,,Q9LQQ9
Long-term potentiation,n/a,map04720,1,65,0.375116143983002,0.536195429340409,Q9LQQ9,,Q9LQQ9
RNA transport,n/a,map03013,2,285,1,1.0406852248394,"Q9C8J1, Q9SRU3",,Q9C8J1; Q9SRU3
Glycerophospholipid metabolism,n/a,map00564,2,164,0.329708354657791,0.507083102416729,"Q9LMM0, Q9FLM1",,Q9LMM0; Q9FLM1
HIF-1 signaling pathway,n/a,map04066,1,107,0.536770803963719,0.61526087435464,Q9LQQ9,,Q9LQQ9
Fructose and mannose metabolism,n/a,map00051,2,110,0.189058618941341,0.410189682167373,"Q9LNE3, Q9FJZ3",,Q9LNE3; Q9FJZ3
TGF-beta signaling pathway,n/a,map04350,1,70,0.396989246524578,0.545019135059166,Q9LQQ9,,Q9LQQ9
Circadian rhythm,n/a,map04710,1,60,0.352450580258741,0.5190635818356,Q8RWC9,,Q8RWC9
Retrograde endocannabinoid signaling,n/a,map04723,1,83,0.450346437563992,0.569969710041928,Q9LQQ9,,Q9LQQ9
Fatty acid biosynthesis,n/a,map00061,2,65,0.0822663853836756,0.275734229630802,"Q9M880, P56765",,Q9M880; P56765
Apoptosis,n/a,map04210,1,51,0.309563366039295,0.499826564435539,Q9LQQ9,,Q9LQQ9
Quorum sensing,n/a,map02024,4,115,0.0105195662317577,0.082459825623133,"Q9LSH2, Q9LTZ0, Q9ZPS3, Q9C5M8",,Q9LSH2; Q9LTZ0; Q9ZPS3; Q9C5M8
Tight junction,n/a,map04530,2,98,0.158773658667464,0.380118217302401,"Q8RWC9, Q9SKY8",,Q8RWC9; Q9SKY8
Yersinia infection,n/a,map05135,1,59,0.34781986668826,0.518529003713173,Q9LQQ9,,Q9LQQ9
SNARE interactions in vesicular transport,n/a,map04130,1,93,0.488158666294176,0.58869754793789,Q9ZPV9,,Q9ZPV9
Nucleotide excision repair,n/a,map03420,1,120,0.577771334132468,0.65606744950556,F4IFN6,,F4IFN6
Basal transcription factors,n/a,map03022,1,87,0.465795091214002,0.580452344435911,Q6PUA2,,Q6PUA2
Pentose and glucuronate interconversions,n/a,map00040,4,152,0.0256780116699496,0.14511062408832,"Q9FHN4, Q9LTZ0, O81301, Q9C5M8",,Q9FHN4; Q9LTZ0; O81301; Q9C5M8
Galactose metabolism,n/a,map00052,7,96,9.71710146316826E-06,0.000787085218516629,"O80518, Q9FXB2, O22693, Q8LDN8, Q9LIB9, Q94A08, O22893",,O80518; Q9FXB2; O22693; Q8LDN8; Q9LIB9; Q94A08; O22893
mTOR signaling pathway,n/a,map04150,2,103,0.171286424021939,0.392666047521993,"Q9LQQ9, Q8RWC9",,Q9LQQ9; Q8RWC9
Aminoacyl-tRNA biosynthesis,n/a,map00970,1,88,0.469589005386323,0.579239229994296,F4K2L4,,F4K2L4
Two-component system,n/a,map02020,4,99,0.00639781192926519,0.0555238678146944,"Q42059, Q9FHN4, O81301, Q9STW8",,Q42059; Q9FHN4; O81301; Q9STW8
Non-alcoholic fatty liver disease (NAFLD),n/a,map04932,1,160,1,1.0406852248394,Q8RWC9,,Q8RWC9
MAPK signaling pathway - fly,n/a,map04013,2,100,0.16375843542644,0.382627882775239,"Q9LQQ9, Q9FE63",,Q9LQQ9; Q9FE63
Ribosome biogenesis in eukaryotes,n/a,map03008,1,140,1,1.0406852248394,Q94AH9,,Q94AH9
Proteasome,n/a,map03050,1,115,0.56244938094403,0.641667603612203,Q9FHY0,,Q9FHY0
Focal adhesion,n/a,map04510,1,81,0.44245556995258,0.567370467010432,Q9LQQ9,,Q9LQQ9
Adherens junction,n/a,map04520,1,51,0.309563366039295,0.499826564435539,Q9LQQ9,,Q9LQQ9
MAPK signaling pathway,n/a,map04010,3,81,0.0221995160318617,0.13319709619117,"Q9LMM5, Q9LQQ9, O65719",,Q9LMM5; Q9LQQ9; O65719
VEGF signaling pathway,n/a,map04370,1,57,0.338458973680206,0.517267488077296,Q9LQQ9,,Q9LQQ9
Proteoglycans in cancer,n/a,map05205,1,69,0.392676680263393,0.542161552863662,Q9LQQ9,,Q9LQQ9
Colorectal cancer,n/a,map05210,1,55,0.32896387833356,0.50916065245258,Q9LQQ9,,Q9LQQ9
Renal cell carcinoma,n/a,map05211,1,49,0.299654022591443,0.48869749993101,Q9LQQ9,,Q9LQQ9
Pancreatic cancer,n/a,map05212,1,65,0.375116143983002,0.536195429340409,Q9LQQ9,,Q9LQQ9
AGE-RAGE signaling pathway in diabetic complications,n/a,map04933,1,41,0.258575603171263,0.453674162964743,Q9LQQ9,,Q9LQQ9
Axon guidance,n/a,map04360,1,79,0.434451552786592,0.569119823865994,Q9LQQ9,,Q9LQQ9
Osteoclast differentiation,n/a,map04380,1,61,0.357048451847459,0.522667312041762,Q9LQQ9,,Q9LQQ9
