#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Vascular smooth muscle contraction,n/a,map04270,1,37,0.138931606226527,0.291351717911939,Q9LQQ9,,Q9LQQ9
Insulin signaling pathway,n/a,map04910,2,135,0.101613726074125,0.274357060400137,"Q8RWC9, Q9LQQ9",,Q8RWC9; Q9LQQ9
GnRH signaling pathway,n/a,map04912,2,41,0.0125008053293218,0.100006442634575,"Q9LMM5, Q9LQQ9",,Q9LMM5; Q9LQQ9
Estrogen signaling pathway,n/a,map04915,2,48,0.0166556492670774,0.128486437203169,"O65719, Q9LQQ9",,O65719; Q9LQQ9
Melanogenesis,n/a,map04916,1,29,0.111380958095391,0.288123196989274,Q9LQQ9,,Q9LQQ9
Oxytocin signaling pathway,n/a,map04921,3,79,0.00423851001266308,0.0704244740565558,"Q8RWC9, Q9LMM5, Q9LQQ9",,Q8RWC9; Q9LMM5; Q9LQQ9
Glucagon signaling pathway,n/a,map04922,1,133,0.410027180470674,0.468602491966485,Q8RWC9,,Q8RWC9
Circadian entrainment,n/a,map04713,1,19,0.0757024281699412,0.240466536539813,Q9LQQ9,,Q9LQQ9
C-type lectin receptor signaling pathway,n/a,map04625,1,40,0.149041894501704,0.29947022523133,Q9LQQ9,,Q9LQQ9
Long-term potentiation,n/a,map04720,1,65,0.228816560055379,0.356854707378786,Q9LQQ9,,Q9LQQ9
RNA transport,n/a,map03013,2,285,0.311112722867461,0.397635196090956,"Q9C8J1, Q9SRU3",,Q9C8J1; Q9SRU3
Glycerophospholipid metabolism,n/a,map00564,1,164,0.477868824629957,0.523957696040968,Q9FLM1,,Q9FLM1
HIF-1 signaling pathway,n/a,map04066,1,107,0.346392331139262,0.417992980592629,Q9LQQ9,,Q9LQQ9
Fructose and mannose metabolism,n/a,map00051,1,110,0.354071089090859,0.422537874274174,Q9FJZ3,,Q9FJZ3
TGF-beta signaling pathway,n/a,map04350,1,70,0.243852455606577,0.363256071800143,Q9LQQ9,,Q9LQQ9
Circadian rhythm,n/a,map04710,1,60,0.213482313027799,0.344120743388093,Q8RWC9,,Q8RWC9
Retrograde endocannabinoid signaling,n/a,map04723,1,83,0.281590747654871,0.377786344679827,Q9LQQ9,,Q9LQQ9
Apoptosis,n/a,map04210,1,51,0.185109891118695,0.340287118992664,Q9LQQ9,,Q9LQQ9
Quorum sensing,n/a,map02024,3,115,0.0115179975186018,0.0956879793853076,"Q9LSH2, Q9LTZ0, Q9C5M8",,Q9LSH2; Q9LTZ0; Q9C5M8
Tight junction,n/a,map04530,1,98,0.322805178540242,0.400723669912025,Q8RWC9,,Q8RWC9
Yersinia infection,n/a,map05135,1,59,0.210379143588557,0.344256780417638,Q9LQQ9,,Q9LQQ9
Nucleotide excision repair,n/a,map03420,1,120,0.37902265225773,0.442534556149566,F4IFN6,,F4IFN6
Basal transcription factors,n/a,map03022,1,87,0.292819925542737,0.389225254875269,Q6PUA2,,Q6PUA2
Pentose and glucuronate interconversions,n/a,map00040,3,152,0.0236333209699479,0.150141097926728,"Q9FHN4, Q9LTZ0, Q9C5M8",,Q9FHN4; Q9LTZ0; Q9C5M8
Galactose metabolism,n/a,map00052,4,96,0.000684459693841006,0.0164270326521841,"Q94A08, Q9FXB2, O22693, Q9LIB9",,Q94A08; Q9FXB2; O22693; Q9LIB9
mTOR signaling pathway,n/a,map04150,2,103,0.064532714757615,0.240328730821463,"Q8RWC9, Q9LQQ9",,Q8RWC9; Q9LQQ9
Two-component system,n/a,map02020,3,99,0.00775745955243274,0.0698171359718946,"Q9FHN4, Q42059, Q9STW8",,Q9FHN4; Q42059; Q9STW8
Non-alcoholic fatty liver disease (NAFLD),n/a,map04932,1,160,0.469572720115818,0.517488303801105,Q8RWC9,,Q8RWC9
MAPK signaling pathway - fly,n/a,map04013,1,100,0.328119116614352,0.402691643117613,Q9LQQ9,,Q9LQQ9
Ribosome biogenesis in eukaryotes,n/a,map03008,1,140,0.426077019858719,0.480588179057354,Q94AH9,,Q94AH9
Proteasome,n/a,map03050,1,115,0.366669481071963,0.432790207166907,Q9FHY0,,Q9FHY0
Focal adhesion,n/a,map04510,1,81,0.275909610232333,0.378390322604342,Q9LQQ9,,Q9LQQ9
Adherens junction,n/a,map04520,1,51,0.185109891118695,0.340287118992664,Q9LQQ9,,Q9LQQ9
MAPK signaling pathway,n/a,map04010,3,81,0.0045340712663514,0.0675420271401311,"O65719, Q9LMM5, Q9LQQ9",,O65719; Q9LMM5; Q9LQQ9
VEGF signaling pathway,n/a,map04370,1,57,0.204136103269609,0.344479674267465,Q9LQQ9,,Q9LQQ9
Proteoglycans in cancer,n/a,map05205,1,69,0.24086886495581,0.361303297433714,Q9LQQ9,,Q9LQQ9
Colorectal cancer,n/a,map05210,1,55,0.197843806873735,0.336490254210446,Q9LQQ9,,Q9LQQ9
Renal cell carcinoma,n/a,map05211,1,49,0.178667487039445,0.334131404333507,Q9LQQ9,,Q9LQQ9
Pancreatic cancer,n/a,map05212,1,65,0.228816560055379,0.356854707378786,Q9LQQ9,,Q9LQQ9
AGE-RAGE signaling pathway in diabetic complications,n/a,map04933,1,41,0.15238559601139,0.300596244186851,Q9LQQ9,,Q9LQQ9
Axon guidance,n/a,map04360,1,79,0.270183641147244,0.380193267021529,Q9LQQ9,,Q9LQQ9
Osteoclast differentiation,n/a,map04380,1,61,0.216573312469885,0.346517299951817,Q9LQQ9,,Q9LQQ9
Chemokine signaling pathway,n/a,map04062,1,37,0.138931606226527,0.291351717911939,Q9LQQ9,,Q9LQQ9
Toll-like receptor signaling pathway,n/a,map04620,1,31,0.118350008343739,0.285626835779302,Q9LQQ9,,Q9LQQ9
Natural killer cell mediated cytotoxicity,n/a,map04650,1,54,0.19467906650022,0.340491322785809,Q9LQQ9,,Q9LQQ9
B cell receptor signaling pathway,n/a,map04662,1,58,0.207263756385074,0.34570634269634,Q9LQQ9,,Q9LQQ9
Fc epsilon RI signaling pathway,n/a,map04664,1,34,0.128701450218713,0.28659292007466,Q9LQQ9,,Q9LQQ9
Spliceosome,n/a,map03040,2,318,0.358156682481892,0.425065073714773,"Q9C8J1, O65719",,Q9C8J1; O65719
Glutathione metabolism,n/a,map00480,4,172,0.0053410841545314,0.0678631869046342,"Q9SHH6, Q9SHH7, Q8GYM1, Q8GY54",,Q9SHH6; Q9SHH7; Q8GYM1; Q8GY54
Insulin resistance,n/a,map04931,4,75,0.000279832496648848,0.00863483132516444,"Q8RWC9, Q9FIF5, Q9LNW3, Q9ZW21",,Q8RWC9; Q9FIF5; Q9LNW3; Q9ZW21
Gap junction,n/a,map04540,2,36,0.00985838676486556,0.0851764616484384,"Q9LMM5, Q9LQQ9",,Q9LMM5; Q9LQQ9
Central carbon metabolism in cancer,n/a,map05230,1,94,0.312051152492746,0.396488523167254,Q9LQQ9,,Q9LQQ9
DNA replication,n/a,map03030,1,78,0.267303734341556,0.38491737745184,F4IFN6,,F4IFN6
Homologous recombination,n/a,map03440,1,104,0.338622481116631,0.413234214244025,Q9SK02,,Q9SK02
Sphingolipid metabolism,n/a,map00600,1,37,0.138931606226527,0.291351717911939,Q9ZPH4,,Q9ZPH4
Inositol phosphate metabolism,n/a,map00562,1,127,0.395914172368911,0.457312626907406,O82200,,O82200
EGFR tyrosine kinase inhibitor resistance,n/a,map01521,1,31,0.118350008343739,0.285626835779302,Q9LQQ9,,Q9LQQ9
Systemic lupus erythematosus,n/a,map05322,1,91,0.303873944529948,0.393034562984843,Q9FX60,,Q9FX60
Platinum drug resistance,n/a,map01524,4,115,0.00130731518637568,0.0282380080257147,"Q9SHH6, Q9SHH7, Q8GYM1, Q9LQQ9",,Q9SHH6; Q9SHH7; Q8GYM1; Q9LQQ9
Aminobenzoate degradation,n/a,map00627,1,16,0.0647226913733242,0.234959686330051,P32962,,P32962
Styrene degradation,n/a,map00643,1,17,0.0683969896192468,0.230839839964958,P32962,,P32962
Thyroid hormone signaling pathway,n/a,map04919,1,78,0.267303734341556,0.38491737745184,Q9LQQ9,,Q9LQQ9
Phospholipase D signaling pathway,n/a,map04072,1,81,0.275909610232333,0.378390322604342,Q9LQQ9,,Q9LQQ9
Glutamatergic synapse,n/a,map04724,1,59,0.210379143588557,0.344256780417638,Q9LQQ9,,Q9LQQ9
PD-L1 expression and PD-1 checkpoint pathway in cancer,n/a,map05235,1,54,0.19467906650022,0.340491322785809,Q9LQQ9,,Q9LQQ9
Th1 and Th2 cell differentiation,n/a,map04658,1,26,0.100824175931339,0.277427031862028,Q9LQQ9,,Q9LQQ9
Th17 cell differentiation,n/a,map04659,1,34,0.128701450218713,0.28659292007466,Q9LQQ9,,Q9LQQ9
T cell receptor signaling pathway,n/a,map04660,1,34,0.128701450218713,0.28659292007466,Q9LQQ9,,Q9LQQ9
Apoptosis - fly,n/a,map04214,1,27,0.104356936282207,0.278285163419219,Q9LQQ9,,Q9LQQ9
Herpes simplex virus 1 infection,n/a,map05168,1,82,0.278755761025065,0.376320277383837,Q9SRU3,,Q9SRU3
Adipocytokine signaling pathway,n/a,map04920,1,36,0.135534942572267,0.289856906887224,Q8RWC9,,Q8RWC9
"Alanine, aspartate and glutamate metabolism",n/a,map00250,3,97,0.00734779887739315,0.0690054155442139,"P49078, Q9LSH2, Q9SR86",,P49078; Q9LSH2; Q9SR86
Metabolism of xenobiotics by cytochrome P450,n/a,map00980,3,89,0.00583942489355981,0.0700730987227177,"Q9SHH6, Q9SHH7, Q8GYM1",,Q9SHH6; Q9SHH7; Q8GYM1
Drug metabolism - cytochrome P450,n/a,map00982,3,92,0.00638087069395618,0.0689134034947268,"Q9SHH6, Q9SHH7, Q8GYM1",,Q9SHH6; Q9SHH7; Q8GYM1
Breast cancer,n/a,map05224,1,30,0.114872327756677,0.281959349948208,Q9LQQ9,,Q9LQQ9
Chagas disease (American trypanosomiasis),n/a,map05142,1,28,0.107875845589481,0.284160763991805,Q9LQQ9,,Q9LQQ9
Long-term depression,n/a,map04730,1,19,0.0757024281699412,0.240466536539813,Q9LQQ9,,Q9LQQ9
Diterpenoid biosynthesis,n/a,map00904,1,40,0.149041894501704,0.29947022523133,Q39112,,Q39112
Base excision repair,n/a,map03410,1,68,0.237873526332062,0.35930546634773,F4IFN6,,F4IFN6
Chemical carcinogenesis,n/a,map05204,3,84,0.00500028533522442,0.0675038520255297,"Q9SHH6, Q9SHH7, Q8GYM1",,Q9SHH6; Q9SHH7; Q8GYM1
Sesquiterpenoid and triterpenoid biosynthesis,n/a,map00909,3,30,0.000301017847312098,0.00812748187742666,"B6EXY6, Q9FI37, Q9T0J9",,B6EXY6; Q9FI37; Q9T0J9
Type II diabetes mellitus,n/a,map04930,1,39,0.145685030211778,0.296867608733434,Q9LQQ9,,Q9LQQ9
Butanoate metabolism,n/a,map00650,1,34,0.128701450218713,0.28659292007466,Q9LSH2,,Q9LSH2
Endocrine resistance,n/a,map01522,1,16,0.0647226913733242,0.234959686330051,Q9LQQ9,,Q9LQQ9
Signaling pathways regulating pluripotency of stem cells,n/a,map04550,1,10,0.0423712179877508,0.186779246639881,Q9LQQ9,,Q9LQQ9
ErbB signaling pathway,n/a,map04012,1,13,0.0536128011696055,0.210552091866087,Q9LQQ9,,Q9LQQ9
Endometrial cancer,n/a,map05213,1,21,0.0829506973769755,0.242126359911172,Q9LQQ9,,Q9LQQ9
Prolactin signaling pathway,n/a,map04917,1,10,0.0423712179877508,0.186779246639881,Q9LQQ9,,Q9LQQ9
