#Term,Database,ID,Input number,Background number,P-Value,Corrected P-Value,Input,Hyperlink,ORF
Longevity regulating pathway - worm,n/a,map04212,1,180,0.187970572782415,0.227543324947134,Q39152,,Q39152
Lysosome,n/a,map04142,1,125,0.134904232038631,0.206853155792567,F4HVZ1,,F4HVZ1
Peroxisome,n/a,map04146,1,144,0.153614505868402,0.2141293112105,Q39152,,Q39152
NOD-like receptor signaling pathway,n/a,map04621,3,117,0.000377728686135206,0.00868775978110974,"F4HVZ1, Q8LDI5, Q9FJV7",,F4HVZ1; Q8LDI5; Q9FJV7
Glyoxylate and dicarboxylate metabolism,n/a,map00630,1,144,0.153614505868402,0.2141293112105,Q9FMD9,,Q9FMD9
Circadian rhythm - plant,n/a,map04712,3,71,9.06212213538107E-05,0.00416857618227529,"Q6R0H1, Q6LA42, P92973",,Q6R0H1; Q6LA42; P92973
Autophagy - animal,n/a,map04140,1,145,0.154588050119089,0.203172865870803,F4HVZ1,,F4HVZ1
Nitrogen metabolism,n/a,map00910,1,79,0.0878877156296729,0.192515948522141,Q9FMD9,,Q9FMD9
Parkinson disease,n/a,map05012,2,411,0.0822129494328963,0.210099759661846,"Q8LDI5, Q9FJV7",,Q8LDI5; Q9FJV7
Antigen processing and presentation,n/a,map04612,1,78,0.0868379316543368,0.210239202952605,F4HVZ1,,F4HVZ1
Amino sugar and nucleotide sugar metabolism,n/a,map00520,2,249,0.0341388726456825,0.15703881417014,"Q8LDN8, Q9M1B9",,Q8LDN8; Q9M1B9
Alzheimer disease,n/a,map05010,2,426,0.0873440174855464,0.200891240216757,"Q9FJV7, F4J3D9",,Q9FJV7; F4J3D9
Biosynthesis of amino acids,n/a,map01230,1,419,0.38346161737313,0.391982986648089,Q9FMD9,,Q9FMD9
Cellular senescence,n/a,map04218,1,140,0.149709185259003,0.222149113610133,Q9FJV7,,Q9FJV7
"Cutin, suberine and wax biosynthesis",n/a,map00073,2,52,0.00180323732733931,0.0276496390192027,"Q39152, Q9FFQ7",,Q39152; Q9FFQ7
Necroptosis,n/a,map04217,1,122,0.131912672206786,0.209240790396971,Q9FMD9,,Q9FMD9
Calcium signaling pathway,n/a,map04020,1,80,0.0889363013218571,0.185957720945701,Q9FJV7,,Q9FJV7
GABAergic synapse,n/a,map04727,2,53,0.00186987774842587,0.0215035941068975,"Q9FMD9, F4KBM7",,Q9FMD9; F4KBM7
Fluid shear stress and atherosclerosis,n/a,map05418,1,197,0.203709388283537,0.240272611821608,Q8LDI5,,Q8LDI5
Alcoholism,n/a,map05034,1,144,0.153614505868402,0.2141293112105,Q9M0Y3,,Q9M0Y3
Renin secretion,n/a,map04924,1,42,0.0482361027117119,0.170681594210673,F4HVZ1,,F4HVZ1
Fructose and mannose metabolism,n/a,map00051,1,110,0.119843373447161,0.196885542091765,Q9M1B9,,Q9M1B9
Circadian rhythm,n/a,map04710,1,60,0.0677353650727919,0.207721786223229,O48652,,O48652
Apoptosis,n/a,map04210,1,51,0.0580358280815581,0.190689149410834,F4HVZ1,,F4HVZ1
Galactose metabolism,n/a,map00052,1,96,0.10555181603936,0.194215341512422,Q8LDN8,,Q8LDN8
Two-component system,n/a,map02020,1,99,0.108633561914484,0.185079401780233,Q9FMD9,,Q9FMD9
Spliceosome,n/a,map03040,1,318,0.307314634250273,0.336582694655061,P92965,,P92965
Glutamatergic synapse,n/a,map04724,2,59,0.00229392647611706,0.0211041235802769,"Q9FMD9, F4KBM7",,Q9FMD9; F4KBM7
Herpes simplex virus 1 infection,n/a,map05168,1,82,0.0910298834919103,0.182059766983821,P92965,,P92965
"Alanine, aspartate and glutamate metabolism",n/a,map00250,1,97,0.106580238247026,0.188565036898584,Q9FMD9,,Q9FMD9
Arginine biosynthesis,n/a,map00220,1,66,0.0741465654971926,0.213171375804429,Q9FMD9,,Q9FMD9
Mineral absorption,n/a,map04978,1,29,0.0339019833367469,0.173276803721151,O82089,,O82089
Sesquiterpenoid and triterpenoid biosynthesis,n/a,map00909,1,30,0.0350121764885532,0.146414556224859,B6EXY6,,B6EXY6
